ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,TotalSpent,TotalPurchases,AvgPurchaseValue,Age,CustomerTenure,HasKids,WebVisitToPurchaseRatio,PremiumProductRatio,CampaignScore,Cluster,Segment
793,1973,Graduation,Married,20895.0,1,0,06-10-2012,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,45,6,7.5,41,816,1,4.5,0.7777777777777778,0,0,High Engagement
10909,1948,Graduation,Married,92344.0,0,0,15-01-2014,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,1899,20,94.95,66,350,0,0.2,0.8878357030015798,2,1,Low Engagement
3769,1972,PhD,Together,,1,0,02-03-2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,5,8.4,42,304,1,7.0,0.9047619047619048,0,0,High Engagement
8702,1976,2n Cycle,Together,26907.0,1,1,20-08-2013,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,22,6,3.6666666666666665,38,498,1,7.0,0.7272727272727273,0,0,High Engagement
4791,1980,Graduation,Together,44964.0,1,1,16-12-2012,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,41,5,8.2,34,745,1,8.0,0.8780487804878049,0,0,High Engagement
2963,1979,Graduation,Together,75507.0,0,0,02-05-2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,1440,21,68.57142857142857,35,243,0,0.375,0.7520833333333333,0,2,Medium Engagement
8216,1972,Master,Married,53761.0,1,1,11-10-2013,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,325,17,19.11764705882353,42,446,1,1.25,0.72,0,2,Medium Engagement
8140,1973,Graduation,Together,22682.0,1,0,03-10-2013,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,95,10,9.5,41,454,1,2.0,0.4105263157894737,0,0,High Engagement
10146,1972,PhD,Together,38887.0,1,0,02-03-2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,5,8.4,42,304,1,7.0,0.9047619047619048,0,0,High Engagement
5289,1975,2n Cycle,Single,41658.0,1,1,09-11-2012,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,72,6,12.0,39,782,1,4.0,0.2777777777777778,0,0,High Engagement
2587,1972,PhD,Married,29791.0,1,0,15-05-2014,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,20,7,2.857142857142857,42,230,1,2.5,1.0,0,0,High Engagement
4405,1956,Master,Married,63915.0,0,2,30-07-2013,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,789,23,34.30434782608695,58,519,1,0.8333333333333334,0.9340937896070975,0,2,Medium Engagement
8663,1974,Graduation,Divorced,39996.0,1,1,22-05-2014,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,15,4,3.75,40,223,1,6.0,0.9333333333333333,0,0,High Engagement
2589,1972,Graduation,Divorced,26759.0,1,0,07-02-2014,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,59,8,7.375,42,327,1,3.0,0.6949152542372882,0,0,High Engagement
3421,1968,Master,Divorced,63841.0,0,1,21-04-2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,908,22,41.27272727272727,46,619,1,0.6666666666666666,0.8094713656387665,0,2,Medium Engagement
10490,1969,PhD,Married,51039.0,1,1,10-12-2012,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,417,14,29.785714285714285,45,751,1,1.1666666666666667,0.4292565947242206,0,0,High Engagement
4094,1961,Graduation,Married,60544.0,1,1,25-08-2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,289,15,19.266666666666666,53,858,1,1.2,0.8442906574394463,0,2,Medium Engagement
9958,1972,Graduation,Married,65685.0,0,1,29-03-2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,769,21,36.61904761904762,42,277,1,0.5555555555555556,0.8985695708712613,0,2,Medium Engagement
2534,1953,Graduation,Married,37716.0,0,1,21-04-2014,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,188,10,18.8,61,254,1,1.75,0.7340425531914894,0,0,High Engagement
4188,1957,Graduation,Single,36864.0,0,1,13-08-2012,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,354,14,25.285714285714285,57,870,1,1.6,0.6864406779661016,0,2,Medium Engagement
6613,1970,Master,Married,44511.0,1,0,12-10-2012,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,727,26,27.96153846153846,44,810,1,1.0,0.8885832187070152,0,2,Medium Engagement
10827,1967,PhD,Married,36947.0,1,1,07-08-2012,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,146,11,13.272727272727273,47,876,1,3.0,0.7465753424657534,0,0,High Engagement
5491,1951,Master,Together,47352.0,0,1,11-04-2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,319,16,19.9375,63,629,1,1.1666666666666667,0.890282131661442,0,2,Medium Engagement
8402,1953,Master,Married,67087.0,0,1,17-12-2013,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,794,22,36.09090909090909,61,379,1,0.5714285714285714,0.6939546599496221,0,2,Medium Engagement
8783,1950,Graduation,Married,57045.0,0,1,08-09-2012,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,454,18,25.22222222222222,64,844,1,0.75,0.8810572687224669,0,2,Medium Engagement
10010,1953,PhD,Divorced,36957.0,1,1,06-09-2012,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,152,11,13.818181818181818,61,846,1,3.0,0.7631578947368421,0,0,High Engagement
618,1977,PhD,Married,69389.0,0,1,28-09-2012,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,797,22,36.22727272727273,37,824,1,0.5714285714285714,0.8281053952321205,0,2,Medium Engagement
9121,1972,Graduation,Married,80134.0,1,0,20-05-2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,1690,16,105.625,42,590,1,1.2,0.8816568047337278,3,1,Low Engagement
361,1969,Master,Married,43142.0,1,1,18-02-2014,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,20,4,5.0,45,316,1,7.0,0.6,0,0,High Engagement
4310,1944,Graduation,Married,80589.0,0,0,22-01-2014,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,1428,21,68.0,70,343,0,0.2,0.719187675070028,1,1,Low Engagement
2678,1990,Graduation,Single,34412.0,1,0,13-02-2013,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,209,11,19.0,24,686,1,1.8,0.4880382775119617,0,0,High Engagement
6376,1979,Graduation,Single,57537.0,1,0,10-06-2013,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,545,19,28.68421052631579,35,569,1,1.0,0.6055045871559633,0,2,Medium Engagement
524,1966,Basic,Together,22634.0,0,0,16-01-2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,96,6,16.0,48,714,0,4.0,0.13541666666666666,0,0,High Engagement
10341,1948,Graduation,Together,51315.0,0,0,23-02-2014,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,222,10,22.2,66,311,0,1.0,0.481981981981982,0,2,Medium Engagement
5654,1972,Graduation,Married,36026.0,2,1,16-03-2014,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,61,7,8.714285714285714,42,290,1,3.0,0.4918032786885246,0,0,High Engagement
4098,1973,Graduation,Married,24639.0,1,1,28-01-2014,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,44,9,4.888888888888889,41,337,1,3.0,0.8181818181818182,0,0,High Engagement
5824,1972,PhD,Together,34578.0,2,1,11-04-2014,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,8,4,2.0,42,264,1,6.0,1.0,0,0,High Engagement
7000,1972,2n Cycle,Single,65704.0,0,0,13-10-2013,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,817,23,35.52173913043478,42,444,0,0.5,0.4320685434516524,0,2,Medium Engagement
2561,1966,Graduation,Single,63810.0,0,1,11-11-2012,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,1371,23,59.608695652173914,48,780,1,2.0,0.8971553610503282,1,2,Medium Engagement
5229,1969,PhD,Together,54132.0,0,1,16-02-2014,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,5,8.4,45,318,1,7.0,0.9047619047619048,0,0,High Engagement
4086,1959,Graduation,Married,18690.0,0,0,28-12-2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,60,5,12.0,55,733,0,8.0,0.21666666666666667,0,0,High Engagement
2428,1970,Graduation,Married,28164.0,1,0,04-05-2013,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,78,9,8.666666666666666,44,606,1,3.5,0.3717948717948718,0,0,High Engagement
8254,1974,PhD,Married,34596.0,1,0,13-04-2013,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,23,4,5.75,40,627,1,8.0,0.6956521739130435,0,0,High Engagement
2836,1972,PhD,Married,43269.0,1,0,16-09-2013,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,19,4,4.75,42,471,1,8.0,0.8947368421052632,0,0,High Engagement
8418,1958,2n Cycle,Single,38741.0,1,1,30-03-2014,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,61,7,8.714285714285714,56,276,1,3.5,0.39344262295081966,0,0,High Engagement
1362,1972,Graduation,Single,31907.0,0,0,04-03-2013,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,449,14,32.07142857142857,42,667,0,1.1666666666666667,0.21603563474387527,0,0,High Engagement
7152,1983,Master,Married,27100.0,1,0,05-04-2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,5,7.4,31,635,1,7.0,0.6756756756756757,0,0,High Engagement
10033,1973,2n Cycle,Divorced,31163.0,1,0,13-02-2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,38,5,7.6,41,321,1,6.0,0.3157894736842105,0,0,High Engagement
9349,1985,Graduation,Married,92533.0,0,0,19-12-2013,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,1131,23,49.17391304347826,29,377,0,0.3333333333333333,0.7170645446507515,2,1,Low Engagement
274,1973,Graduation,Single,34853.0,1,1,23-12-2013,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,34,7,4.857142857142857,41,373,1,3.0,0.7058823529411765,0,0,High Engagement
3388,1967,Graduation,Divorced,70844.0,1,1,30-10-2013,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,294,17,17.294117647058822,47,427,1,1.1666666666666667,0.6666666666666666,0,2,Medium Engagement
922,1979,2n Cycle,Married,31086.0,1,1,04-05-2013,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,48,6,8.0,35,606,1,8.0,0.5625,1,0,High Engagement
8588,1961,Graduation,Married,60544.0,1,1,25-08-2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,289,15,19.266666666666666,53,858,1,1.2,0.8442906574394463,0,2,Medium Engagement
2518,1986,2n Cycle,Together,20491.0,0,0,25-01-2013,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,30,4,7.5,28,705,0,7.0,0.3333333333333333,0,0,High Engagement
574,1964,Graduation,Married,42523.0,0,0,23-04-2014,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,125,7,17.857142857142858,50,252,0,2.0,0.2,0,0,High Engagement
3220,1983,Graduation,Married,39922.0,1,0,14-02-2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,156,9,17.333333333333332,31,685,1,2.6666666666666665,0.5641025641025641,0,0,High Engagement
5967,1952,Graduation,Together,33402.0,1,1,18-07-2013,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,70,9,7.777777777777778,62,531,1,4.0,0.6428571428571429,0,0,High Engagement
1183,1949,Master,Married,36408.0,1,1,21-09-2013,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,22,4,5.5,65,466,1,6.0,0.5909090909090909,0,0,High Engagement
6856,1979,Graduation,Together,21645.0,1,0,03-09-2012,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,65,9,7.222222222222222,35,849,1,3.0,0.5692307692307692,0,0,High Engagement
4530,1948,Master,Widow,78427.0,0,0,24-10-2012,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,1930,23,83.91304347826087,66,798,0,1.0,0.8119170984455959,1,1,Low Engagement
1553,1946,Graduation,Together,82657.0,0,0,27-09-2013,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,2283,23,99.26086956521739,68,460,0,0.5714285714285714,0.7174770039421814,2,1,Low Engagement
4682,1958,Graduation,Married,51876.0,0,0,15-10-2013,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,310,13,23.846153846153847,56,442,0,0.5,0.6483870967741936,0,2,Medium Engagement
8204,1971,2n Cycle,Married,78041.0,0,0,16-12-2012,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,1319,18,73.27777777777777,43,745,0,0.5,0.7846853677028052,0,2,Medium Engagement
5221,1957,Graduation,Married,52852.0,0,1,01-12-2012,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,879,26,33.80769230769231,57,760,1,0.8,0.9249146757679181,1,2,Medium Engagement
1232,1982,PhD,Together,70038.0,0,0,25-10-2013,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,1244,17,73.17647058823529,32,432,0,0.5,0.7516077170418006,0,2,Medium Engagement
1927,1973,2n Cycle,Together,69401.0,0,1,23-03-2014,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,690,17,40.588235294117645,41,283,1,0.5,0.808695652173913,0,2,Medium Engagement
5788,1972,Graduation,Together,46053.0,1,0,17-02-2013,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,209,12,17.416666666666668,42,682,1,1.6666666666666667,0.7081339712918661,0,0,High Engagement
6652,1965,Graduation,Married,77343.0,0,0,09-06-2014,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,1134,17,66.70588235294117,49,205,0,0.3333333333333333,0.7054673721340388,0,2,Medium Engagement
6246,1953,Graduation,Single,73892.0,0,0,13-11-2013,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,1507,23,65.52173913043478,61,413,0,0.3333333333333333,0.8652952886529529,0,2,Medium Engagement
5975,1967,PhD,Single,40304.0,1,0,30-09-2013,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,57,6,9.5,47,457,1,3.5,0.9473684210526315,0,0,High Engagement
6875,1965,PhD,Together,32727.0,0,0,28-08-2012,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,529,17,31.11764705882353,49,855,0,1.1428571428571428,0.6559546313799622,0,2,Medium Engagement
4399,1969,Graduation,Together,68695.0,0,0,25-06-2014,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,1091,16,68.1875,45,189,0,0.5,0.7461044912923923,0,2,Medium Engagement
4042,1971,Graduation,Divorced,43300.0,0,1,13-10-2012,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,180,11,16.363636363636363,43,809,1,2.0,0.7944444444444444,0,0,High Engagement
2157,1972,Graduation,Together,26290.0,1,1,12-01-2013,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,77,10,7.7,42,718,1,3.0,0.4025974025974026,0,0,High Engagement
10133,1970,Graduation,Single,93790.0,0,0,12-02-2014,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,2349,25,93.96,44,322,0,0.3333333333333333,0.8654746700723712,3,1,Low Engagement
2525,1974,PhD,Married,38410.0,0,0,14-09-2012,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,534,18,29.666666666666668,40,838,0,1.2,0.5168539325842697,0,2,Medium Engagement
8233,1950,Master,Widow,64866.0,0,1,26-01-2014,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,556,21,26.476190476190474,64,339,1,0.7142857142857143,0.9514388489208633,1,2,Medium Engagement
9483,1959,Graduation,Together,57957.0,0,1,19-08-2013,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,637,25,25.48,55,499,1,0.75,0.7331240188383046,0,2,Medium Engagement
2945,1955,PhD,Together,46015.0,1,1,13-04-2014,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,46,5,9.2,59,262,1,7.0,0.8695652173913043,2,0,High Engagement
10403,1978,Graduation,Together,16531.0,1,0,18-06-2014,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,44,9,4.888888888888889,36,196,1,2.3333333333333335,0.18181818181818182,0,0,High Engagement
5074,1986,Master,Married,28072.0,1,0,08-07-2013,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,47,5,9.4,28,541,1,7.0,0.851063829787234,0,0,High Engagement
10524,1963,Master,Divorced,49476.0,0,1,20-06-2013,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,795,22,36.13636363636363,51,559,1,1.0,0.6050314465408805,0,2,Medium Engagement
4690,1953,Graduation,Married,50725.0,0,1,13-02-2013,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,586,21,27.904761904761905,61,686,1,1.0,0.8839590443686007,0,2,Medium Engagement
7521,1952,Graduation,Together,83844.0,0,0,12-05-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,1574,20,78.7,62,598,0,0.25,0.7916137229987293,1,1,Low Engagement
7196,1950,PhD,Married,41145.0,1,1,08-02-2014,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,13,4,3.25,64,326,1,3.0,0.9230769230769231,0,0,High Engagement
4406,1970,Graduation,Together,67419.0,0,1,16-01-2013,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,1471,25,58.84,44,714,1,0.5555555555555556,0.8144119646498981,0,2,Medium Engagement
9672,1970,2n Cycle,Married,23162.0,1,1,21-12-2013,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,65,8,8.125,44,375,1,6.0,0.26153846153846155,0,0,High Engagement
4864,1977,Graduation,Married,34380.0,1,0,02-05-2013,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,175,12,14.583333333333334,37,608,1,2.0,0.7428571428571429,0,0,High Engagement
4706,1966,Graduation,Single,34704.0,0,1,27-04-2013,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,40,5,8.0,48,613,1,5.0,0.85,0,0,High Engagement
4070,1969,PhD,Married,94871.0,0,2,01-09-2012,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1,1078,18,59.888888888888886,45,851,1,0.875,0.6697588126159555,2,1,Low Engagement
25,1958,Graduation,Married,65148.0,0,1,16-11-2012,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0,1115,21,53.095238095238095,56,775,1,0.6666666666666666,0.7910313901345292,0,2,Medium Engagement
3697,1954,Graduation,Together,39898.0,0,1,12-02-2013,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,134,9,14.88888888888889,60,687,1,2.3333333333333335,0.7089552238805971,0,0,High Engagement
217,1956,Master,Single,64857.0,0,0,23-11-2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,1540,23,66.95652173913044,58,768,0,0.5714285714285714,0.8266233766233766,0,2,Medium Engagement
4220,1970,PhD,Married,59892.0,0,1,02-11-2013,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,87,7,12.428571428571429,44,424,1,1.5,0.9885057471264368,0,0,High Engagement
5286,1987,Master,Single,41020.0,0,0,28-10-2013,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,217,10,21.7,27,429,0,1.0,0.7649769585253456,0,0,High Engagement
9559,1961,PhD,Married,57072.0,0,1,24-01-2014,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0,1034,27,38.2962962962963,53,341,1,0.7142857142857143,0.9709864603481625,1,2,Medium Engagement
2849,1979,Graduation,Single,60474.0,0,1,01-04-2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,1180,31,38.064516129032256,35,639,1,0.7,0.48135593220338985,0,2,Medium Engagement
7787,1960,Graduation,Together,62807.0,0,1,31-08-2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,819,23,35.608695652173914,54,852,1,1.0,0.8070818070818071,0,2,Medium Engagement
3102,1981,2n Cycle,Together,19414.0,1,0,16-10-2013,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,32,5,6.4,33,441,1,8.0,0.4375,0,0,High Engagement
5868,1980,Graduation,Married,19107.0,1,0,22-08-2013,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0,46,6,7.666666666666667,34,496,1,7.0,0.2391304347826087,0,0,High Engagement
8370,1976,2n Cycle,Together,75484.0,0,1,02-08-2012,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,3,11,0,1159,18,64.38888888888889,38,881,1,0.5714285714285714,0.5496117342536669,0,2,Medium Engagement
9988,1976,Master,Single,70379.0,0,1,03-03-2013,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,860,25,34.4,38,668,1,0.6666666666666666,0.8081395348837209,0,2,Medium Engagement
2939,1970,Master,Together,79419.0,0,0,22-06-2014,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0,1631,15,108.73333333333333,44,192,0,0.5,0.8816676885346413,0,2,Medium Engagement
5529,1946,PhD,Together,64014.0,2,1,10-06-2014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,444,22,20.181818181818183,68,204,1,0.875,0.9819819819819819,1,2,Medium Engagement
9743,1955,Graduation,Married,76998.0,0,1,11-01-2013,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,1910,29,65.86206896551724,59,719,1,0.5454545454545454,0.8429319371727748,1,1,Low Engagement
5763,1972,Master,Together,49854.0,1,0,10-11-2013,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0,380,18,21.11111111111111,42,416,1,1.0,0.7736842105263158,0,2,Medium Engagement
3478,1971,PhD,Married,60585.0,1,1,24-06-2013,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,736,30,24.533333333333335,43,555,1,0.7142857142857143,0.782608695652174,0,2,Medium Engagement
7494,1950,PhD,Divorced,42873.0,1,1,21-01-2013,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0,269,15,17.933333333333334,64,709,1,1.3333333333333333,0.9256505576208178,0,2,Medium Engagement
1763,1988,Graduation,Together,87679.0,0,0,27-07-2013,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1,2524,29,87.03448275862068,26,522,0,0.5714285714285714,0.8217115689381933,3,1,Low Engagement
7250,1978,Graduation,Together,57867.0,1,0,01-10-2013,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,3,11,0,612,25,24.48,36,456,1,0.8571428571428571,0.8529411764705882,0,2,Medium Engagement
2005,1990,Graduation,Married,35765.0,1,0,11-12-2013,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0,75,8,9.375,24,385,1,3.0,0.6933333333333334,0,0,High Engagement
10770,1959,Graduation,Married,65492.0,0,0,26-01-2014,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,3,11,0,1045,26,40.19230769230769,55,339,0,0.5,0.5186602870813397,0,2,Medium Engagement
6885,1977,Graduation,Divorced,32952.0,1,0,01-12-2013,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0,55,6,9.166666666666666,37,395,1,3.5,0.9090909090909091,0,0,High Engagement
2072,1969,PhD,Together,53374.0,0,1,16-08-2012,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1,1064,21,50.666666666666664,45,867,1,2.25,0.9370300751879699,1,2,Medium Engagement
9463,1959,Graduation,Together,71706.0,0,1,13-11-2012,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0,1443,25,57.72,55,778,1,0.5555555555555556,0.8205128205128205,0,2,Medium Engagement
6318,1988,Graduation,Married,68487.0,0,0,13-01-2013,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0,1366,30,45.53333333333333,26,717,0,0.4444444444444444,0.8367496339677891,0,2,Medium Engagement
4093,1975,Master,Together,53253.0,1,1,11-02-2013,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0,436,19,22.94736842105263,39,688,1,1.25,0.6261467889908257,0,2,Medium Engagement
5751,1973,2n Cycle,Divorced,31163.0,1,0,13-02-2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,38,5,7.6,41,321,1,6.0,0.3157894736842105,0,0,High Engagement
3340,1977,Graduation,Married,42014.0,1,0,17-08-2012,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1,436,20,21.8,37,866,1,1.1428571428571428,0.8073394495412844,0,2,Medium Engagement
3594,1973,Master,Married,54108.0,1,1,05-11-2012,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,3,11,0,747,32,23.34375,41,786,1,1.0,0.8433734939759037,0,2,Medium Engagement
